	Gewinn Gesamt	Kosten
2146	146460.6685058658	189376.73849413425
2147	133144.97050586576	189381.26049413424
2148	133270.57450586575	189385.78349413423
2149	138202.98650586576	189390.30549413423
2150	138329.24950586574	189394.82849413424
2151	276923.05950586573	189399.35149413423
2152	277115.98850586574	189403.87349413423
2153	136844.6415058658	189408.39649413424
2154	136972.92750586575	189412.91849413424
2155	158660.52350586577	189417.44149413423
2156	158795.27650586574	189421.96349413425
2157	148365.02650586574	189426.48649413424
2158	148506.6795058658	189431.00849413424
2159	142285.01750586578	189435.53149413425
2160	142411.11150586576	189440.05349413425
2161	99949.17850586574	189444.57649413423
2162	100056.64950586576	189449.09949413425
2163	172348.64250586578	189453.62149413425
2164	172487.7935058658	189458.14449413423
2165	156135.17450586578	189462.66649413423
2166	156267.97650586575	189467.18949413425
2167	90295.70550586574	189471.71149413424
2168	90394.75150586577	189476.23449413423
2169	149657.80250586575	189480.75649413423
2170	149784.52050586574	189485.27949413424
2171	154105.69250586577	189489.80149413424
2172	154235.07650586579	189494.32449413423
2173	222865.42250586575	189498.84649413422
2174	223027.15350586578	189503.36949413424
2175	214970.96950586577	189507.89249413423
2176	215130.11050586577	189512.41449413425
2177	187345.69550586573	189516.93749413424
2178	187493.11850586574	189521.45949413424
2179	257478.52550586575	189525.98249413422
2180	257655.1035058658	189530.50449413425
2181	153762.68750586576	189535.02749413424
2182	153893.48650586576	189539.54949413423
2183	140410.21450586576	189544.07249413425
2184	140537.69250586577	189548.59449413425
2185	127889.45150586579	189553.11749413423
2186	128012.48050586577	189557.64049413425
2187	186475.43950586574	189562.16249413425
2188	186619.11050586577	189566.68549413423
2189	219705.19250586577	189571.20749413423
2190	219861.9785058658	189575.73049413424
2191	177525.01550586574	189580.25249413424
2192	177664.8805058658	189584.77549413423
2193	173451.07350586576	189589.29749413423
2194	173586.87850586575	189593.82049413424
2195	155937.62050586578	189598.34249413424
2196	156069.73450586578	189602.86549413425
2197	143544.46350586577	189607.38849413424
2198	143675.47650586575	189611.91049413424
2199	151455.0925058658	189616.43349413422
2200	151581.7395058658	189620.95549413425
2201	191164.11050586577	189625.47849413424
2202	191310.82350586576	189630.00049413423
2203	158437.08650586574	189634.52349413425
2204	158568.68750586576	189639.04549413425
2205	169805.99250586575	189643.56849413423
2206	169941.00750586577	189648.09049413423
2207	195333.06850586575	189652.61349413425
2208	195485.49850586575	189657.13549413424
2209	227193.47050586576	189661.65849413423
2210	227354.12350586575	189666.18149413425
2211	249691.6195058658	189670.70349413424
2212	249865.06350586575	189675.22649413423
2213	215387.49050586578	189679.74849413423
2214	215542.80150586576	189684.27149413424
2215	215647.31350586575	189688.79349413424
2216	215821.17550586577	189693.31649413423
2217	191140.67350586574	189697.83849413425
2218	191292.9185058658	189702.36149413424
2219	199332.1795058658	189706.88349413424
2220	199486.52350586577	189711.40649413425
2221	247685.63350586576	189715.92949413424
2222	247859.18850586575	189720.45149413423
2223	248203.52350586577	189724.97449413425
2224	248382.05750586576	189729.49649413425
2225	190745.50850586576	189734.01949413423
2226	190892.16750586574	189738.54149413423
2227	202578.01550586574	189743.06449413425
2228	202728.53850586578	189747.58649413424
2229	214327.91150586575	189752.10949413423
2230	214482.45850586577	189756.63149413423
2231	200898.83450586576	189761.15449413424
2232	201061.50250586576	189765.67749413423
2233	203530.41650586575	189770.19949413423
2234	203688.71150586574	189774.72249413424
2235	209007.61650586576	189779.24449413424
2236	209167.24150586576	189783.76749413423
2237	211153.13750586577	189788.28949413425
2238	211309.69750586577	189792.81249413424
2239	221838.35950586578	189797.33449413424
2240	222007.56450586574	189801.85749413422
2241	240755.2445058658	189806.37949413425
2242	240929.29150586575	189810.90249413424
2243	217772.04050586576	189815.42449413423
2244	217946.78150586574	189819.94749413425
2245	200945.65150586574	189824.47049413424
2246	201100.89450586576	189828.99249413423
2247	215598.59450586577	189833.51549413425
2248	215772.34150586574	189838.03749413425
2249	214560.15850586578	189842.56049413423
2250	214734.62350586575	189847.08249413423
2251	199157.1525058658	189851.60549413424
2252	199313.30050586577	189856.12749413424
2253	190074.08850586577	189860.65049413423
2254	190229.4025058658	189865.17249413423
2255	218126.31050586578	189869.69549413424
2256	218314.97250586574	189874.21849413423
2257	256849.75650586578	189878.74049413425
2258	257037.65550586575	189883.26349413424
2259	186138.58750586578	189887.78549413424
2260	186287.05050586577	189892.30849413422
2261	212760.82950586575	189896.83049413425
2262	212934.81350586575	189901.35349413424
2263	235771.92850586574	189905.87549413423
2264	235947.63650586578	189910.39849413425
2265	194173.83950586576	189914.92049413425
2266	194335.50250586576	189919.44349413423
2267	180787.77150586573	189923.96649413425
2268	180954.75150586577	189928.48849413425
2269	212136.50250586576	189933.01149413423
2270	212304.68850586575	189937.53349413423
2271	270592.31250586576	189942.05649413425
2272	270783.1045058658	189946.57849413424
2273	216091.57350586576	189951.10149413423
2274	216274.60050586576	189955.62349413423
2275	236631.26850586577	189960.14649413424
2276	236811.37750586576	189964.66849413424
2277	234394.45950586576	189969.19149413423
2278	234575.69850586576	189973.71349413425
2279	258505.62550586578	189978.23649413424
2280	258685.14950586576	189982.75949413422
2281	188437.92550586577	189987.28149413425
2282	188591.23250586574	189991.80449413424
2283	244584.00950586575	189996.32649413423
2284	244773.68350586575	190000.84949413425
2285	280377.3915058658	190005.37149413425
2286	280589.0605058658	190009.89449413423
2287	229736.54550586577	190014.41649413423
2288	229912.04950586578	190018.93949413425
2289	228971.55050586577	190023.46149413424
2290	229161.56850586575	190027.98449413423
2291	291171.99250586575	190032.50749413425
2292	291396.78450586577	190037.02949413424
2293	214096.11850586574	190041.55249413423
2294	214269.54250586574	190046.07449413423
2295	170642.67650586576	190050.59749413424
2296	170800.21250586578	190055.11949413424
2297	230462.95150586579	190059.64249413423
2298	230631.97950586578	190064.16449413425
2299	235876.76350586576	190068.68749413424
2300	236063.36250586575	190073.20949413424
2301	177451.87750586576	190077.73249413422
2302	177619.09950586577	190082.25549413424
2303	187627.82250586577	190086.77749413424
2304	187794.54450586578	190091.30049413425
2305	227310.29150586575	190095.82249413425
2306	227511.98050586577	190100.34549413424
2307	201925.22050586576	190104.86749413423
2308	202114.63550586574	190109.39049413425
2309	308124.2395058658	190113.91249413425
2310	308363.09450586577	190118.43549413423
2311	206832.5055058658	190122.95749413423
2312	206999.63850586576	190127.48049413424
2313	239989.69950586575	190132.00249413424
2314	240179.64250586578	190136.52549413423
2315	186385.99750586576	190141.04849413424
2316	186544.74750586576	190145.57049413424
2317	230043.44150586578	190150.09349413423
2318	230250.07050586573	190154.61549413425
2319	241875.34950586577	190159.13849413424
2320	242087.09350586578	190163.66049413424
2321	252378.89850586577	190168.18349413422
2322	252595.36150586576	190172.70549413425
2323	257664.0925058658	190177.22849413424
2324	257875.30850586575	190181.75049413423
2325	221714.68950586574	190186.27349413425
2326	221892.90950586577	190190.79649413424
2327	245121.27650586574	190195.31849413423
2328	245318.43350586575	190199.84149413425
2329	207380.41750586574	190204.36349413425
2330	207555.33050586574	190208.88649413423
2331	188069.42250586575	190213.40849413423
2332	188248.00150586577	190217.93149413425
2333	218655.56650586578	190222.45349413424
2334	218845.31150586577	190226.97649413423
2335	170558.7555058658	190231.49849413423
2336	170724.12450586574	190236.02149413424
2337	209714.11650586576	190240.54449413423
2338	209889.45350586576	190245.06649413423
2339	195981.36150586576	190249.58949413424
2340	196144.32350586576	190254.11149413424
2341	288947.41750586574	190258.63449413422
2342	289150.88350586576	190263.15649413425
2343	171327.89750586578	190267.67949413424
2344	171499.12250586576	190272.20149413423
2345	201000.98350586573	190276.72449413425
2346	201192.38650586578	190281.24649413425
2347	258251.91650586575	190285.76949413423
2348	258465.93050586578	190290.29149413423
2349	192912.31150586577	190294.81449413425
2350	193089.09650586575	190299.33749413423
2351	195320.82150586578	190303.85949413423
2352	195503.38350586576	190308.38249413425
2353	213737.26950586576	190312.90449413424
2354	213909.20950586576	190317.42749413423
2355	294599.42050586577	190321.94949413423
2356	294821.55650586577	190326.47249413424
2357	189300.42550586577	190330.99449413424
2358	189479.23250586574	190335.51749413423
2359	193043.40050586575	190340.03949413425
2360	193220.56250586576	190344.56249413424
2361	252259.62750586576	190349.08549413423
2362	252462.8915058658	190353.60749413422
2363	196162.62150586577	190358.13049413424
2364	196356.48350586573	190362.65249413424
2365	181065.90350586578	190367.17549413425
2366	181250.30650586577	190371.69749413425
2367	238154.40150586574	190376.22049413424
2368	238358.74650586577	190380.74249413423
2369	265960.7615058658	190385.26549413425
2370	266148.19450586574	190389.78749413425
2371	206747.05250586575	190394.31049413423
2372	206909.68850586575	190398.83349413425
2373	289026.06850586575	190403.35549413424
2374	289235.20550586574	190407.87849413423
2375	318995.69850586576	190412.40049413423
2376	319222.20450586575	190416.92349413424
2377	203891.27650586574	190421.44549413424
2378	204083.90050586575	190425.96849413423
2379	217707.73650586576	190430.49049413425
2380	217887.71950586577	190435.01349413424
2381	201525.96150586574	190439.53549413424
2382	201691.56950586574	190444.05849413422
2383	296509.23850586574	190448.58049413425
2384	296734.64950586576	190453.10349413424
2385	259891.88950586575	190457.62649413425
2386	260092.0925058658	190462.14849413425
2387	202396.17450586578	190466.67149413424
2388	202587.84050586575	190471.19349413423
2389	243972.1795058658	190475.71649413425
2390	244179.82950586575	190480.23849413425
2391	202447.51850586577	190484.76149413423
2392	202623.48550586577	190489.28349413423
2393	239209.51150586578	190493.80649413425
2394	239403.32550586574	190498.32849413424
2395	203567.42650586576	190502.85149413423
2396	203736.0165058658	190507.37449413424
2397	268495.7455058658	190511.89649413424
2398	268704.67350586574	190516.41949413423
2399	224008.07650586579	190520.94149413423
2400	224210.99750586576	190525.46449413424
2401	199015.77150586573	190529.98649413424
2402	199187.73650586576	190534.50949413422
2403	227575.20150586579	190539.03149413425
2404	227764.69450586574	190543.55449413424
2405	192504.32250586577	190548.07649413423
2406	192680.91450586577	190552.59949413425
2407	202901.40050586575	190557.12249413424
2408	203075.17450586578	190561.64449413423
2409	260447.26350586576	190566.16749413425
2410	260641.69750586577	190570.68949413425
2411	258825.28650586575	190575.21249413423
2412	259035.2445058658	190579.73449413423
2413	194092.91550586576	190584.25749413425
2414	194273.87850586575	190588.77949413424
2415	215027.62250586576	190593.30249413423
2416	215211.91450586577	190597.82449413423
2417	204217.05250586575	190602.34749413424
2418	204386.3915058658	190606.86949413424
2419	182835.83950586576	190611.39249413423
2420	182996.17850586574	190615.91549413424
2421	263863.1695058658	190620.43749413424
2422	264061.5775058658	190624.96049413423
2423	283883.54850586574	190629.48249413422
2424	284093.31950586574	190634.00549413424
2425	309412.08650586574	190638.52749413424
2426	309620.70950586576	190643.05049413425
2427	209342.54950586578	190647.57249413425
2428	209528.34350586578	190652.09549413424
2429	177650.47050586576	190656.61749413423
2430	177820.6305058658	190661.14049413425
2431	227348.35650586576	190665.66349413423
2432	227535.94450586574	190670.18549413423
2433	175164.48750586575	190674.70849413425
2434	175324.26350586576	190679.23049413424
2435	159757.29450586578	190683.75349413423
2436	159904.08350586577	190688.27549413423
2437	232717.47450586577	190692.79849413424
2438	232896.55650586577	190697.32049413424
2439	243516.2665058658	190701.84349413423
2440	243695.12950586574	190706.36549413425
2441	258442.80150586576	190710.88849413424
2442	258622.11850586574	190715.41149413423
2443	180699.00250586576	190719.93349413422
2444	180850.03350586578	190724.45649413424
2445	266792.99250586575	190728.97849413424
2446	266975.8765058658	190733.50149413425
2447	203118.92450586578	190738.02349413425
2448	203260.92750586575	190742.54649413424
2449	232045.91350586578	190747.06849413423
2450	232225.73550586577	190751.59149413425
2451	239182.15050586575	190756.11349413425
2452	239370.68550586578	190760.63649413423
2453	235425.87950586574	190765.15849413423
2454	235607.48550586577	190769.68149413425
2455	212823.08950586576	190774.20449413423
2456	212977.02050586574	190778.72649413423
2457	267315.85250586574	190783.24949413424
2458	267480.0665058658	190787.77149413424
2459	305900.12150586577	190792.29449413423
2460	306097.32250586577	190796.81649413423
2461	300030.02350586577	190801.33949413424
2462	300221.10750586574	190805.86149413424
2463	208020.21150586574	190810.38449413422
2464	208164.72950586578	190814.90649413425
